target_name,pathogen_binary,sampling_date,site_code,field_id,bombus_spp,host_plant,bee_caste,sampling_event,pathogen_load
Nosema,1,9/9/20,FLAN,42,impatiens,jewel weed,worker,4,3.00E+05
Nosema,1,5/9/20,CIND,19,impatiens,flight,queen,1,75000
Nosema,0,7/7/20,BOST,11,fervidus,red clover,worker,2,0
Nosema,0,5/9/20,CIND,16,impatiens,dandelion,queen,1,0
Nosema,0,5/9/20,CIND,4,impatiens,dandelion,queen,1,0
Nosema,0,9/9/20,FLAN,10,impatiens,jewel weed,worker,4,0
Nosema,0,9/10/20,COL,6,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,38,impatiens,red clover,worker,4,0
Nosema,0,9/9/20,FLAN,13,impatiens,solidago,worker,4,0
Nosema,0,9/10/20,COL,24,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,33,impatiens,red clover,worker,4,0
Nosema,0,9/9/20,FLAN,28,impatiens,jewel weed,worker,4,0
Nosema,1,9/9/20,FLAN,12,impatiens,jewel weed,worker,4,75000
Nosema,NA,9/9/20,FLAN,40,impatiens,jewel weed,worker,4,NA
Nosema,0,9/9/20,FLAN,8,impatiens,jewel weed,worker,4,0
Nosema,0,9/9/20,FLAN,20,impatiens,crown vetch,worker,4,0
Nosema,0,9/10/20,COL,28,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,2,impatiens,red clover,worker,4,0
Nosema,1,9/10/20,COL,30,impatiens,red clover,worker,4,25000
Nosema,0,9/9/20,FLAN,39,impatiens,jewel weed,worker,4,0
Nosema,0,5/9/20,CIND,6,impatiens,dandelion,queen,1,0
Nosema,1,9/9/20,FLAN,33,impatiens,solidago,worker,4,75000
Nosema,1,9/10/20,COL,16,impatiens,red clover,worker,4,25000
Nosema,1,9/10/20,COL,45,impatiens,red clover,worker,4,2.00E+05
Nosema,0,7/7/20,BOST,22,impatiens,red clover,worker,2,0
Nosema,0,9/10/20,COL,8,impatiens,red clover,worker,4,0
Nosema,1,9/10/20,COL,26,impatiens,red clover,worker,4,2325000
Nosema,0,9/10/20,COL,27,impatiens,red clover,worker,4,0
Nosema,1,5/9/20,CIND,1,impatiens,dandelion,queen,1,25000
Nosema,1,7/7/20,BOST,14,impatiens,red clover,queen,2,75000
Nosema,1,5/9/20,CIND,2,impatiens,dandelion,queen,1,125000
Nosema,1,9/10/20,COL,37,impatiens,red clover,worker,4,475000
Nosema,0,9/9/20,FLAN,44,impatiens,jewel weed,worker,4,0
Nosema,0,5/9/20,CIND,14,impatiens,dandelion,queen,1,0
Nosema,0,5/9/20,CIND,31,impatiens,flight,queen,1,0
Nosema,0,5/17/20,FLAN,4,impatiens,flight,queen,1,0
Nosema,1,8/3/20,FLAN,37,impatiens,crown vetch,worker,3,475000
Nosema,0,9/10/20,COL,22,impatiens,red clover,worker,4,0
Nosema,0,8/3/20,FLAN,38,impatiens,crown vetch,worker,3,0
Nosema,0,9/10/20,COL,13,impatiens,red clover,worker,4,0
Nosema,0,8/3/20,FLAN,2,impatiens,crown vetch,worker,3,0
Nosema,0,8/3/20,BOST,22,impatiens,red clover,worker,3,0
Nosema,NA,8/3/20,FLAN,30,impatiens,crown vetch,worker,3,NA
Nosema,1,8/3/20,BOST,17,impatiens,knot weed,male,3,125000
Nosema,1,5/17/20,FLAN,19,impatiens,woody yellow ,queen,1,25000
Nosema,0,9/10/20,COL,19,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,1,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,42,impatiens,red clover,worker,4,0
Nosema,0,8/3/20,FLAN,5,impatiens,crown vetch,worker,3,0
Nosema,0,8/3/20,FLAN,26,impatiens,crown vetch,worker,3,0
Nosema,1,8/3/20,FLAN,29,impatiens,crown vetch,worker,3,175000
Nosema,NA,7/6/20,MUDGE,5,impatiens,crown vetch,worker,2,NA
Nosema,1,8/3/20,FLAN,9,impatiens,crown vetch,worker,3,125000
Nosema,0,5/9/20,CIND,10,impatiens,dandelion,queen,1,0
Nosema,1,8/3/20,FLAN,39,impatiens,crown vetch,worker,3,25000
Nosema,0,8/3/20,FLAN,40,impatiens,crown vetch,worker,3,0
Nosema,0,9/10/20,COL,48,impatiens,red clover,worker,4,0
Nosema,0,8/3/20,BOST,13,impatiens,red clover,worker,3,0
Nosema,1,8/3/20,FLAN,6,impatiens,crown vetch,worker,3,25000
Nosema,1,9/10/20,COL,14,impatiens,red clover,worker,4,25000
Nosema,0,8/3/20,BOST,16,impatiens,red clover,worker,3,0
Nosema,0,5/17/20,FLAN,5,impatiens,flight,queen,1,0
Nosema,0,5/17/20,BOST,6,impatiens,dandelion,queen,1,0
Nosema,1,5/17/20,BOST,37,impatiens,flight,queen,1,1250000
Nosema,1,5/17/20,BOST,17,impatiens,dandelion,queen,1,50000
Nosema,1,7/11/20,CIND,13,impatiens,red clover,worker,2,2.00E+05
Nosema,1,8/4/20,MUDGE,29,impatiens,crown vetch,worker,3,75000
Nosema,1,8/3/20,FLAN,35,impatiens,crown vetch,worker,3,125000
Nosema,0,8/3/20,FLAN,11,impatiens,crown vetch,worker,3,0
Nosema,0,8/3/20,FLAN,20,impatiens,crown vetch,worker,3,0
Nosema,1,7/6/20,MUDGE,4,impatiens,crown vetch,worker,2,25000
Nosema,0,8/3/20,FLAN,27,impatiens,crown vetch,worker,3,0
Nosema,0,5/17/20,BOST,19,impatiens,flight,queen,1,0
Nosema,1,5/17/20,BOST,25,impatiens,flight,queen,1,75000
Nosema,1,8/3/20,BOST,11,impatiens,red clover,worker,3,50000
Nosema,1,5/17/20,BOST,3,impatiens,flight,queen,1,150000
Nosema,1,8/4/20,MUDGE,28,impatiens,crown vetch,worker,3,425000
Nosema,0,8/3/20,BOST,21,impatiens,red clover,worker,3,0
Nosema,0,8/3/20,FLAN,3,impatiens,crown vetch,worker,3,0
Nosema,NA,5/17/20,BOST,12,impatiens,flight ,queen,1,NA
Nosema,0,9/10/20,COL,12,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,21,impatiens,red clover,worker,4,0
Nosema,0,9/9/20,FLAN,11,impatiens,jewel weed,worker,4,0
Nosema,0,8/3/20,BOST,18,impatiens,red clover,worker,3,0
Nosema,0,8/3/20,BOST,20,impatiens,red clover,worker,3,0
Nosema,0,8/3/20,FLAN,4,impatiens,crown vetch,worker,3,0
Nosema,NA,8/3/20,FLAN,4,impatiens,crown vetch,worker,3,NA
Nosema,0,5/17/20,BOST,32,impatiens,flight,queen,1,0
Nosema,0,5/17/20,BOST,32,impatiens,flight,queen,1,0
Nosema,0,9/10/20,COL,31,impatiens,red clover,worker,4,0
Nosema,0,9/10/20,COL,31,impatiens,red clover,worker,4,0
Nosema,1,9/10/20,COL,9,impatiens,red clover,worker,4,50000
Nosema,0,9/10/20,COL,9,impatiens,red clover,worker,4,0
Nosema,0,8/3/20,FLAN,8,impatiens,crown vetch,worker,3,0
Nosema,0,8/3/20,FLAN,8,impatiens,crown vetch,worker,3,0
Nosema,0,9/10/20,COL,17,impatiens,red clover,worker,4,0
Nosema,NA,9/10/20,COL,17,impatiens,red clover,worker,4,NA
Nosema,1,5/17/20,FLAN,17,impatiens,mint,queen,1,25000
Nosema,NA,5/17/20,FLAN,17,impatiens,mint,queen,1,NA
Nosema,0,5/17/20,BOST,10,impatiens,dandelion,queen,1,0
Nosema,1,8/3/20,FLAN,16,impatiens,crown vetch,worker,3,125000
Nosema,0,8/3/20,BOST,4,impatiens,red clover,worker,3,0
Nosema,0,5/17/20,FLAN,12,impatiens,dandelion,queen,1,0
Nosema,0,8/4/20,MUDGE,2,impatiens,saint johns wort,worker,3,0
Nosema,1,5/17/20,BOST,20,impatiens,flight,queen,1,1.00E+05
Nosema,1,8/3/20,BOST,19,impatiens,red clover,worker,3,50000
Nosema,1,8/3/20,BOST,14,impatiens,red clover,worker,3,25000
Nosema,1,9/10/20,COL,18,impatiens,flight,worker,4,25000
Nosema,0,5/17/20,FLAN,2,impatiens,dandelion,queen,1,0
Nosema,0,5/17/20,BOST,4,impatiens,dandelion,queen,1,0
Nosema,1,8/3/20,BOST,6,impatiens,red clover,worker,3,525000
Nosema,NA,9/9/20,FLAN,32,impatiens,jewel weed,worker,4,NA
Nosema,1,5/17/20,BOST,34,impatiens,flight,queen,1,25000
Nosema,1,8/3/20,FLAN,14,impatiens,crown vetch,worker,3,125000
Nosema,1,8/3/20,FLAN,33,impatiens,crown vetch,worker,3,125000
Nosema,0,5/17/20,FLAN,1,impatiens,dandelion,queen,1,0
Nosema,0,5/17/20,FLAN,8,impatiens,flight,queen,1,0
Nosema,1,8/3/20,FLAN,18,impatiens,crown vetch,worker,3,125000
Nosema,1,8/3/20,FLAN,15,impatiens,crown vetch,worker,3,150000
Nosema,0,8/4/20,CIND,16,impatiens,red clover,worker,3,0
Nosema,0,8/4/20,CIND,3,impatiens,red clover,worker,3,0
Nosema,NA,8/4/20,CIND,23,impatiens,red clover,worker,3,NA
Nosema,0,9/10/20,COL,23,impatiens,red clover,worker,4,0
Nosema,0,8/4/20,CIND,15,impatiens,red clover,worker,3,0
Nosema,1,8/3/20,FLAN,13,impatiens,crown vetch,worker,3,25000
Nosema,0,8/4/20,COL,11,impatiens,NA,worker,3,0
Nosema,1,8/4/20,COL,15,impatiens,jewel weed,worker,3,75000
Nosema,0,5/19/20,MUDGE,29,impatiens,dandelion,queen,1,0
Nosema,0,5/19/20,COL,29,impatiens,dandelion,queen,1,0
Nosema,0,8/4/20,COL,17,impatiens,red clover,worker,3,0
Nosema,0,5/19/20,COL,35,impatiens,dandelion,queen,1,0
Nosema,1,5/19/20,MUDGE,14,impatiens,dandelion,queen,1,50000
Nosema,1,5/19/20,COL,28,impatiens,dandelion,queen,1,475000
Nosema,0,8/4/20,COL,4,impatiens,red clover,worker,3,0
Nosema,NA,5/19/20,MUDGE,45,impatiens,flight,queen,1,NA
Nosema,1,5/19/20,COL,30,impatiens,flight,queen,1,75000
Nosema,0,5/19/20,COL,32,impatiens,dandelion,queen,1,0
Nosema,0,8/4/20,COL,9,impatiens,red clover,worker,3,0
Nosema,0,5/19/20,COL,8,impatiens,flight,queen,1,0
Nosema,0,8/4/20,COL,5,impatiens,red clover,worker,3,0
Nosema,0,5/19/20,MUDGE,23,impatiens,dandelion,queen,1,0
Nosema,1,8/4/20,COL,6,impatiens,red clover,worker,3,25000
Nosema,0,7/6/20,FLAN,42,impatiens,red clover,worker,2,0
Nosema,1,7/6/20,FLAN,33,impatiens,crown vetch,worker,2,125000
Nosema,0,5/19/20,COL,11,impatiens,dandelion,queen,1,0
Nosema,NA,5/17/20,FLAN,6,vagans,dandelion,queen,1,NA
Nosema,0,7/6/20,FLAN,3,impatiens,crown vetch,worker,2,0
Nosema,NA,5/17/20,FLAN,19,impatiens,woody yellow ,queen,1,NA
Nosema,1,7/6/20,FLAN,5,impatiens,saint johns wort,worker,2,25000
Nosema,NA,7/6/20,FLAN,36,impatiens,crown vetch,worker,2,NA
Nosema,0,5/19/20,COL,6,impatiens,dandelion,queen,1,0
Nosema,0,5/19/20,COL,9,impatiens,dandelion,queen,1,0
Nosema,0,7/6/20,FLAN,15,impatiens,red clover,worker,2,0
Nosema,0,5/19/20,COL,27,impatiens,dandelion,queen,1,0
Nosema,1,7/6/20,FLAN,40,impatiens,saint johns wort,worker,2,325000
Nosema,0,5/17/20,FLAN,18,impatiens,violet ,queen,1,0
Nosema,0,7/6/20,FLAN,53,impatiens,red clover,worker,2,0
Nosema,1,7/6/20,FLAN,56,impatiens,red clover,worker,2,525000
Nosema,0,7/6/20,FLAN,55,impatiens,red clover,queen,2,0
Nosema,1,5/17/20,FLAN,24,bimaculatus,flight,queen,1,1175000
Nosema,0,5/17/20,FLAN,20,bimaculatus,violet ,queen,1,0
Nosema,0,5/17/20,FLAN,17,impatiens,mint,queen,1,0
Nosema,1,5/19/20,COL,31,impatiens,flight,queen,1,75000
Nosema,1,5/19/20,COL,33,impatiens,dandelion,queen,1,25000
Nosema,0,8/4/20,CIND,5,impatiens,red clover,worker,3,0
Nosema,0,5/17/20,BOST,27,impatiens,flight,queen,1,0
Nosema,0,5/19/20,COL,1,impatiens,dandelion,queen,1,0
Nosema,1,7/6/20,FLAN,34,impatiens,crown vetch,worker,2,50000
Nosema,1,7/6/20,FLAN,12,impatiens,saint johns wort,worker,2,225000
Nosema,1,5/19/20,COL,4,ternarius,dandelion,queen,1,75000
Nosema,0,5/17/20,FLAN,22,bimaculatus,violet,queen,1,0
Nosema,0,7/6/20,FLAN,16,impatiens,red clover,worker,2,0
